,Unnamed: 0,Length,Temperature,Weight,Wingspan,Label
35,35,60.23570814846738,239.43981413921918,3319.64705610538,69.11276582662943,Blue Dragon
36,36,139.20925785978892,39.6414273972572,4746.679614221034,52.21209060844366,Black Dragon
37,37,155.69956596784024,306.7820065010239,6960.054642667312,60.86470022346602,Purple Dragon
38,38,335.87315234928866,203.24192120313884,936.9831430492856,36.25509980910849,Red Dragon
39,39,113.60925704716264,264.9178118637448,4069.416337663275,80.85532836198509,Blue Dragon
40,40,161.29951435794518,64.33818015639037,4566.149339898134,43.779344361949825,Black Dragon
41,41,276.6157205238174,212.23165961158398,1450.450926362139,41.94985020919328,Red Dragon
42,42,165.2572645508075,313.69231897154674,6843.199135098205,38.33687246088572,Purple Dragon
43,43,77.64305686878635,281.2643324697829,3566.0198443263885,84.35540944992725,Blue Dragon
44,44,348.7650365803341,344.16151861889085,4320.71219182739,12.597965707240073,Green Dragon
45,45,372.8133756860011,334.18058769144324,7684.250963652736,45.954306311647,Yellow Dragon
46,46,166.81034464904664,278.3118957112531,3543.791422293266,67.81212584779685,Blue Dragon
47,47,167.1803645315899,277.7156463789383,3130.60954973041,70.12584119656853,Blue Dragon
48,48,321.3158807588112,332.90975535902453,7273.967759064372,15.881943544461418,Yellow Dragon
49,49,126.25799497445955,105.7526557257506,4193.321408707609,48.72794015362647,Black Dragon
50,50,140.41880366208508,289.25747598503085,6462.035651352026,45.10314002638549,Purple Dragon
51,51,290.0413425494926,385.4994372086285,4418.388697562639,33.830009209486214,Green Dragon
52,52,318.29949204649546,315.62284086349996,7267.821160960833,22.568517548827664,Yellow Dragon
53,53,337.9810343501419,387.11151769996417,1264.344908996543,63.66898078016781,Orange Dragon
54,54,302.34013958719487,340.44318031972364,8040.304193557615,37.25237533463256,Yellow Dragon
55,55,386.4253078434118,324.45454956788615,4912.32545284192,33.0045033834431,Green Dragon
56,56,375.83522135868105,354.11862990744726,1719.2102009946686,62.81688087694578,Orange Dragon
57,57,354.3053809152814,318.9630910630416,1236.9693342812795,4.069629517055134,Orange Dragon
58,58,273.13781229710224,290.07157294757735,7468.157516803057,57.4984790739016,Yellow Dragon
59,59,108.9844274581454,122.87295774700104,3835.399755771387,68.7190706327053,Black Dragon
60,60,268.37799876072035,335.03232294002737,8395.162258465672,49.82009703879582,Yellow Dragon
61,61,318.4115422999824,319.2105612047244,7349.7834644464365,39.434485475852775,Yellow Dragon
62,62,136.92995133694677,284.44118508874243,6567.562399447401,47.04075791270081,Purple Dragon
63,63,263.66764938044395,356.60954434662483,7397.811774611543,25.83462972240893,Yellow Dragon
64,64,320.56994036648064,388.8421566439752,4939.67973564084,34.04290577643978,Green Dragon
65,65,320.83755698111486,376.1958702492514,8323.160415089287,38.01085968314425,Yellow Dragon
66,66,90.29687334369177,72.42729543570731,5047.9970994644755,61.18448606085746,Black Dragon
67,67,180.64060364685716,313.8125315081843,7322.50719383804,38.82135925006831,Purple Dragon
68,68,387.6676663797499,355.64201128997496,8608.953422699413,58.55351126256779,Yellow Dragon
69,69,360.5120444351281,385.998748320175,1850.5908550209726,30.014194309687962,Orange Dragon
70,70,316.2105676592018,354.37733043355456,7807.828292091453,14.593184788680489,Yellow Dragon
71,71,326.5163670995692,328.1676461774498,6985.1097582349375,35.79655775606868,Yellow Dragon
72,72,410.5264099010625,363.1255907849321,1784.9567107751993,43.31338540433706,Orange Dragon
73,73,138.63463519717354,252.86581308357404,4443.416267898057,64.56666655620107,Blue Dragon
74,74,169.18781538394012,324.874746727108,7407.0947392690105,49.762792058262555,Purple Dragon
75,75,105.62121590721236,285.85448953456836,3738.1134903694015,70.57015585630377,Blue Dragon
76,76,320.4714622615058,331.9187566454226,7832.389346887715,41.806006954337896,Yellow Dragon
77,77,80.5259177063317,80.7186047409035,3376.2719345397168,73.45679409779792,Black Dragon
78,78,112.0273489110487,253.0902698972114,3492.182195283878,81.3976954977598,Blue Dragon
79,79,188.26345750264358,323.3272242387883,6855.049449216531,38.50850006961999,Purple Dragon
80,80,41.600114323299024,111.6970097799455,3118.928448711065,58.49687659142578,Black Dragon
81,81,168.55260122776286,337.0519382827598,6779.41188115856,35.95486952638056,Purple Dragon
82,82,297.79490909790576,185.13180747385914,1323.1029711604033,55.96101070719744,Red Dragon
83,83,382.04751699828165,366.15967818335764,1492.7391922938455,50.71047945152117,Orange Dragon
84,84,230.17656655753743,304.09826865017516,6704.231898609364,52.96072599388742,Purple Dragon
85,85,127.26022005291401,266.0221820438359,3458.7113193868868,60.556320954067175,Blue Dragon
86,86,298.39325246068506,358.53416143505416,5040.340953905516,37.088978859520616,Green Dragon
87,87,287.62534016980214,229.9629015249609,1911.4955028524887,31.720778892110772,Red Dragon
88,88,295.6812707515558,347.8964575204862,7602.322040322031,36.33877018716613,Yellow Dragon
89,89,362.7605804225762,214.71699546758114,1271.3338400022603,54.358254830222855,Red Dragon
90,90,145.9342833566696,248.9832078109241,3407.9726782292582,50.78362025750922,Blue Dragon
91,91,266.44099598591924,410.228229906104,4467.466394491148,25.893693117986327,Green Dragon
92,92,331.2613714711723,376.3675107634031,2044.1974461102677,36.37060670368104,Orange Dragon
93,93,281.72249879918047,323.4193067458224,8432.885495042121,40.65611021043377,Yellow Dragon
94,94,154.2435581297479,318.6372373618042,7066.549201713191,68.0268210068297,Purple Dragon
95,95,323.9404311582373,385.5146484926712,3273.627436322531,24.014818493381423,Green Dragon
96,96,112.14911434361609,145.8206817134728,4735.133608683806,55.18521696828514,Black Dragon
97,97,311.66814347820565,366.7997160257249,7580.956892985436,26.793567306478238,Yellow Dragon
98,98,128.90566286173419,82.0123280609121,3598.987718386954,57.349122595458745,Black Dragon
99,99,313.33685127502036,206.51884669402145,2862.914084714782,37.73219739140253,Red Dragon
100,100,294.88037370861264,354.91197234279946,7824.7009624179445,24.60185331230821,Yellow Dragon
101,101,417.80892681682815,408.8440121865289,1941.0647749769614,26.424853901522155,Orange Dragon
102,102,316.08558979328234,220.29708218349842,1462.1170159880985,62.45304837656438,Red Dragon
103,103,320.1179519748796,353.04017289211237,1991.561741570877,42.3261168216935,Orange Dragon
104,104,369.69376822560656,356.1336420105056,1827.3388367818359,53.44950198931085,Orange Dragon
105,105,117.51457647636585,257.23037057671564,4438.921299365882,62.54073303404864,Blue Dragon
106,106,208.2518775708781,310.3061736470445,7123.828959673519,48.81800203295953,Purple Dragon
107,107,67.83463817958629,285.41290911870504,3536.0597810139448,70.57234917774896,Blue Dragon
108,108,357.53950282585504,327.96338738472167,2360.7197498841692,37.89989631727497,Orange Dragon
109,109,148.87729786924956,248.7702477817767,4130.509202251922,69.187659460123,Blue Dragon
110,110,301.0834116241034,194.0304011417763,1738.1301077290107,52.3180769077056,Red Dragon
111,111,127.2844719725048,273.41282263571503,4264.346360616989,47.554547899227344,Blue Dragon
112,112,143.22229310879584,272.5551509673048,3652.073757007472,70.00307666217627,Blue Dragon
113,113,326.13395797894896,352.8711717414138,4659.725536039176,30.500371141222445,Green Dragon
114,114,294.2662782226626,316.32194432632195,7897.4164431796935,55.65317154682097,Yellow Dragon
115,115,135.66993520865384,52.562354383464566,4338.4994896089365,50.76257491304336,Black Dragon
116,116,83.92149001662567,220.918124910109,3988.0717613939582,60.38999821740261,Blue Dragon
117,117,211.6026364507463,321.27741624976073,7192.094201495592,37.43887590287172,Purple Dragon
118,118,179.30447407383352,311.0456471576403,7077.208199114545,60.091165784429656,Purple Dragon
119,119,288.3080759608222,212.65251937124413,2412.7050095602717,51.00851134436734,Red Dragon
120,120,129.63513216277315,108.90495001257588,4500.8488008943705,32.89001837542169,Black Dragon
121,121,291.47354093030583,192.8482704541706,1565.8782894096491,56.46765535661917,Red Dragon
122,122,387.8876904757944,401.4022707153545,1797.350324090245,42.92455702086984,Orange Dragon
123,123,76.4371102462884,292.95111232953275,3704.0841248270835,70.78526740037466,Blue Dragon
124,124,122.1980436675983,123.51897504138132,5116.655004135849,55.24669949655807,Black Dragon
125,125,285.11103706106996,341.2094889330388,8452.649691413166,42.409769908720435,Yellow Dragon
126,126,287.58550965539376,401.53429261287835,4114.144105007011,17.36027489392358,Green Dragon
127,127,188.29402025285322,334.0264821076221,7223.534994343258,51.241935086759284,Purple Dragon
128,128,139.57675339417378,65.95269451504349,3558.729324035205,78.68452347554334,Black Dragon
129,129,372.65473158928313,328.75743959280595,1282.0115379442368,43.07697311154674,Orange Dragon
130,130,135.45621934251722,67.21106309223265,3925.247002181551,56.195758539122785,Black Dragon
131,131,399.3347841513488,374.81268720519995,2030.7275155439984,28.96875520052871,Orange Dragon
132,132,375.9574701219252,392.1870342119975,1984.5666015221993,47.84552731168822,Orange Dragon
133,133,342.50551697517466,356.34557058329375,7023.927694332431,49.53985949211671,Yellow Dragon
134,134,123.32550639346113,85.17104433883006,4446.831850686908,52.28689211102746,Black Dragon
135,135,291.3692952797187,229.58694196035916,2216.490283830416,54.3532868887523,Red Dragon
136,136,341.3136650616669,201.03364418137662,1012.2874510391272,50.87281060399386,Red Dragon
137,137,266.3274773654231,210.5791793491283,1649.8560690685758,59.172176875706654,Red Dragon
138,138,106.6596830369625,233.2012188685408,4532.131862565258,67.87598467543279,Blue Dragon
139,139,315.5650372972529,371.7539986811199,4863.0573602141385,29.85343503692941,Green Dragon
140,140,437.0212150078273,391.6259022954207,1110.1086745543837,42.49550119518806,Orange Dragon
141,141,340.32488908990916,359.3080891776072,3914.8363593526014,45.947999057459896,Green Dragon
142,142,161.71518181104034,63.68565632393725,3796.6624460739777,52.956998462248315,Black Dragon
143,143,68.31416761718361,88.40227441805595,4044.267485468562,64.69955726389277,Black Dragon
144,144,288.86617091889116,209.1671698156895,2083.9880022534853,58.0207906016974,Red Dragon
145,145,298.84380527055555,230.40895732540616,2381.6629782593936,52.811984720141105,Red Dragon
146,146,361.5307680025388,345.7191280804029,7665.672139646367,46.07462088820395,Yellow Dragon
147,147,173.64176184932148,248.25786927745708,3175.9773698581444,47.19727735393065,Blue Dragon
148,148,307.2044488223742,195.0245906754723,1410.1763836265104,47.94763135850565,Red Dragon
149,149,291.9084428449235,363.2303094062273,4995.853150363193,40.85460941313747,Green Dragon
150,150,228.7869366534244,293.45070679624456,7115.562402200114,44.32003925999318,Purple Dragon
151,151,332.24740992360444,182.7584376587812,923.9117051211763,51.55689098555954,Red Dragon
152,152,55.18607385437574,108.07887846422358,3251.846367362577,47.4350903392744,Black Dragon
153,153,54.66318143293321,216.9240066104113,3853.7720173496773,57.84594025426942,Blue Dragon
154,154,80.37446600687727,253.4455518259301,3838.2749876687067,54.831040693474456,Blue Dragon
155,155,212.4913719703478,209.3676185314476,1970.5580503191306,42.20259236483139,Red Dragon
156,156,353.35790622025587,329.58986928902294,7624.506262252276,27.774638363556228,Yellow Dragon
157,157,422.581709185077,375.4665196232184,1992.1533397226792,39.21342840475803,Orange Dragon
158,158,172.7133900376791,345.71289717571767,7052.928045083672,50.825877837327006,Purple Dragon
159,159,249.99705961394523,318.08462520978514,6967.6855152812805,49.90789721729414,Purple Dragon
160,160,143.16360782821968,332.60137725270334,5986.765531089714,43.551158394865205,Purple Dragon
161,161,342.5403356304203,391.6847562476735,893.1112361619834,46.101797684964296,Orange Dragon
162,162,314.265236058148,210.4650570457007,1412.469468676144,41.11568582531529,Red Dragon
163,163,97.71928335258812,273.68954920974284,4403.552903231938,80.86247131571784,Blue Dragon
164,164,284.53276731696025,219.6468207623361,2248.712180712668,61.220620879535495,Red Dragon
165,165,315.71417689307185,305.40447800109587,7910.944230116449,27.94506665456925,Yellow Dragon
166,166,291.26047970935247,225.84069798647926,854.0854705706964,56.98907421825811,Red Dragon
167,167,288.63337749600146,222.8614473849826,1562.0476350314716,28.305680472914204,Red Dragon
168,168,304.5409320648927,324.1092063029058,7737.564694143036,58.479422270725145,Yellow Dragon
169,169,346.1873017023281,200.97641656007568,1704.6132278446037,29.91220773157511,Red Dragon
170,170,145.884739988825,136.36363550338237,4516.502105233142,35.949277713736855,Black Dragon
171,171,326.00490642912047,310.6299058501918,8022.6410532756945,33.24122567922858,Yellow Dragon
172,172,70.42887637247676,239.27731360810216,4376.166575651023,76.99920739859982,Blue Dragon
173,173,308.839978413089,325.7004768380644,7335.376999705999,50.62714900387976,Yellow Dragon
174,174,308.07518025670515,225.5468092296404,1887.0353223648824,50.06520623398786,Red Dragon
175,175,81.80901189502694,93.47246666865983,3256.1804553560887,68.81409358541794,Black Dragon
176,176,104.6054503513088,256.9904970178024,3151.599562943646,66.69359277254293,Blue Dragon
177,177,263.9796956510189,335.66893114745614,7467.946172066284,46.527703014392955,Yellow Dragon
178,178,292.94259790209975,344.75911005981317,4491.767588596558,26.69737226480453,Green Dragon
179,179,254.00951378405227,195.81439215402446,1672.3700446017872,61.502664185197354,Red Dragon
180,180,125.75534467715865,224.50642612928874,3747.4954174419045,73.45833690102216,Blue Dragon
181,181,366.4836966352937,364.1655083366372,2802.317258995382,43.27603336531291,Orange Dragon
182,182,289.5216540512946,297.8248127401379,6818.101696209373,44.180832204983254,Yellow Dragon
183,183,277.4939462660641,382.055463380059,3992.0998693580323,26.29629430379805,Green Dragon
184,184,292.82532813500785,350.5624887676222,4057.342374399824,38.322322757237814,Green Dragon
185,185,327.62524612359687,355.56686086212756,2549.208066711065,34.718633839333904,Orange Dragon
186,186,339.5705982268849,336.51117759429474,4908.4394728023435,51.70271515054402,Green Dragon
187,187,333.48275579711606,186.64192969361176,2174.8538754863825,55.119083132955645,Red Dragon
188,188,357.4769470271207,380.05089531465217,1050.1824220621822,50.360061931229545,Orange Dragon
189,189,311.8719772669791,376.1047537516594,3788.7494848668184,29.408705376094908,Green Dragon
190,190,287.2469068388512,393.3077219872994,4022.436361382229,8.462608141812932,Green Dragon
191,191,172.54178903364877,321.3616806619675,6823.929945660478,64.4521766109042,Purple Dragon
192,192,361.2327401726967,395.2346047367292,4278.2416769076235,32.700226011804396,Green Dragon
193,193,297.2391124627553,189.94105995893082,1358.2370713727964,58.07331943174424,Red Dragon
194,194,311.87171708284063,344.2921631497242,516.3627049023846,59.661871979576304,Orange Dragon
195,195,213.24806252898827,339.713392126691,6614.6987988988685,67.27465183143201,Purple Dragon
196,196,132.50615800398154,243.56880042538543,4130.6669472057265,66.49101696749833,Blue Dragon
197,197,335.75231319348086,341.31116421622636,7881.852515908066,43.48143828864876,Yellow Dragon
198,198,302.12525189472666,409.4431997836982,4167.824117532554,35.83545744136874,Green Dragon
199,199,172.98738479539756,246.2053487114858,4297.090182225351,68.66765759659185,Blue Dragon
200,200,204.92414337678449,304.3778545800448,6639.8547698140455,41.38391408415417,Purple Dragon
201,201,208.99473103608486,307.76057679409627,6952.673219917505,39.35879403410762,Purple Dragon
202,202,404.1528990046083,379.9534301291117,2807.1332143496334,33.41279893518156,Orange Dragon
203,203,400.9583892413506,314.449032499768,1504.1083915926592,35.8106233741004,Orange Dragon
204,204,124.30526449142523,285.11211122811727,3851.894571054722,53.99773161694817,Blue Dragon
205,205,295.77855562017163,232.43930153878827,1499.3307361484685,44.16390109163949,Red Dragon
206,206,323.719969764792,239.5561895885719,1690.1075583665142,9.744225872056276,Red Dragon
207,207,408.2671059031407,355.89486390815125,1493.6122979414401,22.94669187809169,Orange Dragon
208,208,173.02416073091126,304.3965058050032,7165.360916259163,58.8561497510259,Purple Dragon
209,209,309.63554099533815,194.00667003139014,2172.0518013710453,63.38809276816557,Red Dragon
210,210,386.38081347038536,360.5056103494566,1546.5625187927792,37.343284935225405,Orange Dragon
211,211,300.62380874476463,215.20600698105721,722.6264393836557,53.00458034494913,Red Dragon
212,212,90.8718067493398,280.15876588955626,4269.558086302864,52.012504844081576,Blue Dragon
213,213,378.21046529312105,346.12912206017364,1720.5779781298202,39.825521943953426,Orange Dragon
214,214,170.840790691758,310.0206109562938,5973.257636210833,61.403232415423574,Purple Dragon
215,215,146.62438162902637,91.38172896038195,4128.898908477508,50.797716618378324,Black Dragon
216,216,309.36601993306647,183.8671047006954,2148.8510718701964,57.980163713836404,Red Dragon
217,217,286.30506153646263,305.68649404464037,8004.9811730795045,55.386602246855524,Yellow Dragon
218,218,255.96252047823967,362.2486002710824,3693.0531611996694,21.158534952752166,Green Dragon
219,219,163.7637827250715,304.7804825517441,6152.159968466385,50.52328015203339,Purple Dragon
220,220,283.428428022197,154.31824765407566,1023.7731694018923,62.00858307935036,Red Dragon
221,221,163.40718835305356,300.3369719447861,6611.171329569015,44.888306723506155,Purple Dragon
222,222,177.66365375598838,317.52551996474534,6817.570007662065,50.410013103761464,Purple Dragon
223,223,346.24013529069794,179.3754888132135,1701.363878498305,63.244138435959215,Red Dragon
224,224,221.50018701508557,331.46769402678103,7210.4722937392935,45.24354289914894,Purple Dragon
225,225,260.7554384668658,319.5803902124532,8540.435235467105,49.13760815226839,Yellow Dragon
226,226,302.70274780807176,359.973188486694,7216.437935964167,50.84900586907793,Yellow Dragon
227,227,308.5538573830061,305.8099738607642,8016.488083431467,47.0911668732114,Yellow Dragon
228,228,124.56582540743165,256.67496445767426,3672.086278194447,55.8007369740316,Blue Dragon
229,229,72.96108982553544,109.85752300457516,3871.4358412373763,66.08557638117864,Black Dragon
230,230,153.00145633913598,264.0238124782556,2731.030616640763,65.61298926418807,Blue Dragon
231,231,327.36869641795465,313.36912345596056,7992.438232201617,25.883464169692804,Yellow Dragon
232,232,216.37183212124432,292.5948212308918,6241.641654207365,58.37736943891837,Purple Dragon
233,233,231.64572813637744,284.315316155308,7249.64002647577,46.860181844350365,Purple Dragon
234,234,187.13994752387995,288.58409746315397,7404.718847426217,56.71270632377164,Purple Dragon
235,235,252.0261520520209,246.45125450169553,2048.293687630985,68.51971323880962,Red Dragon
236,236,341.02014673323487,320.4316624666215,6802.2092958008,45.593773324244225,Yellow Dragon
237,237,271.891715829263,341.3528177570638,8035.0625119517745,47.22414298946595,Yellow Dragon
238,238,270.8338168831839,404.44793126728456,4789.812607815127,24.77145131943719,Green Dragon
239,239,291.76561498633026,158.89958074094056,1830.3640064795152,44.05553930908046,Red Dragon
240,240,90.20860368683049,283.989180084635,3661.382203527175,59.3638989953185,Blue Dragon
241,241,300.9795032901908,370.26310284013636,4414.796608926152,30.387610922500816,Green Dragon
242,242,241.90785518324824,216.77160828689483,523.7119602359189,58.08590124046462,Red Dragon
243,243,99.91324282586004,288.7337061147562,4208.845550814417,51.86713211020884,Blue Dragon
244,244,202.3115589804182,192.3676555550132,1471.9705847409168,57.56244761226307,Red Dragon
245,245,125.30990835364948,281.1945542123932,4317.745678874311,69.67281358872454,Blue Dragon
246,246,274.2722317154152,348.0685989493457,7575.6312784957,45.781876697504366,Yellow Dragon
247,247,428.6073652658375,358.9397650866809,1854.656669390813,50.84753818657592,Orange Dragon
248,248,265.00795792234777,188.10686274305303,1308.4096587809606,44.55838862260624,Red Dragon
249,249,257.7021514902356,220.5103358956436,1491.951755813494,45.659309445952225,Red Dragon
250,250,338.2161469190524,208.89297485586314,1537.786793456096,59.80670526949932,Red Dragon
251,251,299.8319479891972,338.92740715210573,6811.3765947726015,47.38594608116701,Yellow Dragon
252,252,133.16323929714474,89.0507239648636,3884.4806787713255,41.391075714836155,Black Dragon
253,253,236.9192630708244,248.93956892834976,1045.3061384234413,40.76187287339249,Red Dragon
254,254,270.90177686703566,415.17783702729406,5027.567578340002,26.10478776715332,Green Dragon
255,255,113.26601175614006,250.49475099274056,4663.4041480210435,63.043685420160124,Blue Dragon
256,256,262.87832164786994,336.2847785446461,6676.794750166416,41.83162010184371,Purple Dragon
257,257,310.1806194011566,394.3752829888848,3656.3511511312377,40.170491430127335,Green Dragon
258,258,99.98400870290381,252.44748569952546,4233.343439348602,72.19742800800186,Blue Dragon
259,259,135.76127347877076,92.81184334085393,4334.451433224146,44.51758922856641,Black Dragon
260,260,384.63914914182646,317.4609279330068,2113.7723276195634,73.61313218163727,Orange Dragon
261,261,381.64959491544886,341.50965735233984,2063.153399720787,48.28821601557536,Orange Dragon
262,262,367.72277570177397,378.54262755788886,4292.333930602262,45.08647725270311,Green Dragon
263,263,272.1896617842783,309.55795753836594,7316.93751159711,33.10085155679341,Yellow Dragon
264,264,402.83057060254686,380.8206336996137,1578.9603936315918,37.579903384321405,Orange Dragon
265,265,110.45544903259176,263.926876319825,4127.2882895801595,67.55535130449614,Blue Dragon
266,266,349.20527798925514,370.9588504259959,1832.4366647897518,30.556265627994343,Orange Dragon
267,267,283.1484583847491,340.3747913216322,8351.441875117378,55.79149408318546,Yellow Dragon
268,268,289.9382005229285,345.1457036706619,8125.364900041985,31.282136258401533,Yellow Dragon
269,269,365.87325299045136,311.3958463054166,7424.683757249932,54.779068109315176,Yellow Dragon
270,270,82.33041466429141,279.03361631790995,3682.150183403045,78.2779772878629,Blue Dragon
271,271,381.0877105212151,363.89172949137156,526.6973797645169,33.602410359936265,Orange Dragon
272,272,169.61449988235316,334.1227550449523,6799.362164312281,36.215401848854604,Purple Dragon
273,273,278.2477399357508,330.77634800862205,8429.468875998553,52.286214663107394,Yellow Dragon
274,274,341.5903336256447,380.26539782203463,1311.423471300751,52.17433077302103,Orange Dragon
275,275,263.91822359737756,332.03495082725163,7990.324885903558,38.68248128918804,Yellow Dragon
276,276,72.72308323437395,83.46233798182745,5221.471782280085,72.53748753487152,Black Dragon
277,277,250.19283296126957,301.5554535064223,6691.661959037377,54.93017518642954,Purple Dragon
278,278,365.3312256522528,314.9203723043936,7136.314797839422,52.94205024150357,Yellow Dragon
279,279,349.0429677625332,347.527431600342,8160.405895460124,40.41854470185761,Yellow Dragon
280,280,405.87215061511404,358.603696029352,2196.977883852722,30.124229972700554,Orange Dragon
281,281,112.86430963453077,268.02068964004155,4344.470832908191,83.83618540131698,Blue Dragon
282,282,81.14381309126745,87.59618340532091,2489.3440475835237,36.240580080780795,Black Dragon
283,283,351.61066672358527,213.64277287695862,1398.3549013971624,49.74680192491872,Red Dragon
284,284,135.43093781926626,114.83246333138815,4150.361855198969,48.899099592278574,Black Dragon
285,285,334.0762910957445,211.724762487586,771.0262369962451,62.916336051588104,Red Dragon
286,286,310.0353894986128,214.6736896318607,965.6761712853424,44.36281915050985,Red Dragon
287,287,291.1684570967067,202.28409338228718,771.0676395841236,44.73692312174072,Red Dragon
288,288,403.0833187162555,358.02948891434824,2785.666295063208,42.183192022223814,Orange Dragon
289,289,141.47316435509174,110.97746719036891,4415.418810417455,69.81046007479242,Black Dragon
290,290,149.041119058205,83.3207754579983,4219.7551095102535,35.9446976076062,Black Dragon
291,291,90.65992411148169,145.53706776031822,4498.341590430689,71.42023076565489,Black Dragon
292,292,300.0390175492272,312.6996466917278,8284.501447921248,29.201101781634197,Yellow Dragon
293,293,165.77151011218712,77.39675968878427,4384.229647564513,39.95197771518513,Black Dragon
294,294,134.1420134140207,257.8922435488393,4182.3466826717295,69.81941568398553,Blue Dragon
295,295,198.84638440686996,357.5018408158414,6142.2962903839425,29.97670465646959,Purple Dragon
296,296,278.92696062971874,376.2134186697908,8193.04563584532,38.90417379116554,Yellow Dragon
297,297,305.5420492727792,359.7088323713473,4365.6848650221755,36.08585596039101,Green Dragon
298,298,105.55067718751393,52.61404300452614,3202.7801429330816,63.66080275431845,Black Dragon
299,299,282.1740152819279,246.9013560409884,1420.34331980929,61.253481027833224,Red Dragon
300,300,351.0482655811648,388.0842449522957,2032.5671691332739,34.672193611782625,Orange Dragon
301,301,116.01640948771716,82.51797686159153,4515.392215885117,56.87027824766815,Black Dragon
302,302,359.918043408555,358.96570754650645,2482.4213164553908,34.16971113995175,Orange Dragon
303,303,292.92916493991083,371.6582033215621,4713.988247358891,36.36044191410696,Green Dragon
304,304,308.744293764638,384.8533743033879,4613.39022075891,21.620470003199614,Green Dragon
305,305,193.90345795343984,295.1259868327713,6743.025179902813,53.812490100775044,Purple Dragon
306,306,298.87724233102324,240.2539303582533,2331.151284076677,45.82826442006465,Red Dragon
307,307,388.34731256395037,385.0232233511938,678.0579438273238,40.41835223667177,Orange Dragon
308,308,279.51517401025313,345.93388335004585,7587.2131375616655,31.94944522270897,Yellow Dragon
309,309,56.857290646579116,255.5336477555201,3790.3826326052317,80.01205701105971,Blue Dragon
310,310,267.16352255496366,374.94838463625365,4474.835994059074,43.00308379370019,Green Dragon
311,311,318.9927527396164,202.73795176990268,1336.1496603529754,54.88472944186785,Red Dragon
312,312,286.9874218658937,265.4527242012616,1210.269641534353,45.70483949421813,Red Dragon
313,313,258.22813224843424,380.79710535192186,4999.045468438505,31.010729791322646,Green Dragon
314,314,94.52412818461191,71.54475716259365,3211.44546438074,57.48554682869731,Black Dragon
315,315,306.7118731391189,398.0683403816588,3689.5827087426183,31.71102430652851,Green Dragon
